"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.68,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.718,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.72,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.55,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.695,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.685,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.69,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,-0.4,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,-0.11,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.06,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,0.45,,
"IR3TIB","Short-term interest rates, Per cent per annum","CHE","Switzerland","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0.54,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.8,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.8,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.86,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.8,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.7,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.8,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,-0.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,-0.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,-0.2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,-0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,-0.06,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CHE","Switzerland","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,-0.05,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,10.69003,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,13.55766,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,13.53489,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,13.65477,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,14.61393,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,14.70386,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,15.6099,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,16.99244,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,17.45305,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,18.03059,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,18.31378,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,18.58481,,
"CCUS","Currency exchange rates, monthly average","TUR","Türkiye","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,18.60894,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","TUR","Türkiye","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,13.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","TUR","Türkiye","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,12.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","TUR","Türkiye","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,12.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","TUR","Türkiye","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,12.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","TUR","Türkiye","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,12.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","TUR","Türkiye","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,12.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","TUR","Türkiye","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,12.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","TUR","Türkiye","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,12.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","TUR","Türkiye","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,12.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","TUR","Türkiye","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,11.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","TUR","Türkiye","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,10.5,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.9394,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.8375,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,1.2051,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,1.4891,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,1.5457,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.8362,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.9069,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,2.3824,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,2.1454,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.3278,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,3.5007,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,4.1096,,
"IRLT","Long-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,3.4171,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,0.7437059,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,0.7511087,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,0.7376738,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,0.7386975,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,0.7591213,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,0.7737271,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,0.8034723,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,0.8120432,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,0.8340634,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,0.8345848,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,0.883185,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,0.8843591,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,0.8518927,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.13,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.16,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.53,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.81,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,0.99,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.13,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.31,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,1.57,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,1.84,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.23,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,2.91,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,3.39,,
"IR3TIB","Short-term interest rates, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,3.52,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.0468,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.1141,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.1958,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.4199,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,0.5623,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,0.6906,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,0.9158,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,1.0767,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,1.1908,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,1.622,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,1.8569,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,2.1857,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,2.8599,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,1.56,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,1.47,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,1.76,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,1.93,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,2.13,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,2.75,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,2.9,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,3.14,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,2.9,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.9,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,3.52,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,3.98,,
"IRLT","Long-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,3.89,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.14,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.17,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.22,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.38,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,0.73,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,0.91,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.33,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,1.87,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,2.5,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.76,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,3.21,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,3.85,,
"IR3TIB","Short-term interest rates, Per cent per annum","USA","United States","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,4.46,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,0.2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,0.33,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,0.77,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,1.21,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,1.68,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,2.33,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,2.56,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,3.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","USA","United States","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,3.78,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,5.55626,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,5.650604,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,5.533505,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,5.195979,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,4.967782,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,4.757416,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,4.95445,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,5.04861,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,5.367476,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,5.140488,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,5.236357,,
"CCUS","Currency exchange rates, monthly average","BRA","Brazil","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,5.249695,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,7.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,8.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,9.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,10.64,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,11.23,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,11.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,12.62,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,12.99,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,13.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,13.7,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,13.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,13.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,13.75,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,5.826743,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,5.692897,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,5.886167,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,5.818815,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,6.103209,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,6.531166,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,6.617833,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,6.442466,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,6.605394,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,6.717589,,
